Group ID	Poc ortholog	Poc chrom	Poc start	Poc stop	Pow ortholog	Pow chrom	Pow start	Pow stop
OG6r20_199282	PocGH01_00083100	PocGH01_00_v1_archived_contig_120	9142	10428	POWCR01_000193900	FLRJ01000659	17773	19102
OG6r20_103260	PocGH01_00083500	PocGH01_00_v1_archived_contig_121	10785	12310	POWCR01_000077700	FLRJ01000222	58	1581
OG6r20_199283	PocGH01_00084000	PocGH01_00_v1_archived_contig_122	35346	36596	POWCR01_000006500	FLRJ01000173	77428	78675
OG6r20_199285	PocGH01_00084300	PocGH01_00_v1_archived_contig_122	55411	56735	POWCR01_000005100	FLRJ01000173	5029	6324
OG6r20_199286	PocGH01_00084400	PocGH01_00_v1_archived_contig_122	59747	60972	POWCR01_000005000	FLRJ01000173	808	2032
OG6r20_199287	PocGH01_00084500	PocGH01_00_v1_archived_contig_122	64024	65284	POWCR01_000221000	FLRJ01000717	2265	3522
OG6r20_114051	PocGH01_00084600	PocGH01_00_v1_archived_contig_122	68468	69789	POWCR01_000221100	FLRJ01000717	6699	8019
OG6r20_199288	PocGH01_00085000	PocGH01_00_v1_archived_contig_122	88544	90476	POWCR01_000221500	FLRJ01000717	25981	27419
OG6r20_199289	PocGH01_00085400	PocGH01_00_v1_archived_contig_122	108945	110191	POWCR01_000221900	FLRJ01000717	48577	49823
OG6r20_199290	PocGH01_00085800	PocGH01_00_v1_archived_contig_122	134795	136049	POWCR01_000145800	FLRJ01000544	33344	34599
OG6r20_199291	PocGH01_00086100	PocGH01_00_v1_archived_contig_123	5805	7002	POWCR01_000159200	FLRJ01000530	2900	4082
OG6r20_199292	PocGH01_00086400	PocGH01_00_v1_archived_contig_124	3580	4812	POWCR01_000169400	FLRJ01000573	1852	3079
OG6r20_199293	PocGH01_00086500	PocGH01_00_v1_archived_contig_124	9513	10842	POWCR01_000169500	FLRJ01000573	7796	9128
OG6r20_133090	PocGH01_00086600	PocGH01_00_v1_archived_contig_124	14753	15995	POWCR01_000169600	FLRJ01000573	13028	14271
OG6r20_199294	PocGH01_00087400	PocGH01_00_v1_archived_contig_127	4775	5519	POWCR01_000043800	FLRJ01000100	4071	4548
OG6r20_199295	PocGH01_00088300	PocGH01_00_v1_archived_contig_130	2294	3594	POWCR01_000237300	FLRJ01000760	2233	3747
OG6r20_199296	PocGH01_00088400	PocGH01_00_v1_archived_contig_130	11949	12954	POWCR01_000206300	FLRJ01000684	4756	6004
OG6r20_199297	PocGH01_00088600	PocGH01_00_v1_archived_contig_131	4148	5385	POWCR01_000039200	FLRJ01000090	47577	48814
OG6r20_199298	PocGH01_00088700	PocGH01_00_v1_archived_contig_131	10875	12170	POWCR01_000177800	FLRJ01000608	5501	6792
OG6r20_199299	PocGH01_00088800	PocGH01_00_v1_archived_contig_131	15533	16654	POWCR01_000038900	FLRJ01000090	31875	33036
OG6r20_199300	PocGH01_00089800	PocGH01_00_v1_archived_contig_133	25022	26198	POWCR01_000157600	FLRJ01000520	7628	8852
OG6r20_130312	PocGH01_00090100	PocGH01_00_v1_archived_contig_133	44609	45895	POWCR01_000126700	FLRJ01000412	3440	4726
OG6r20_199301	PocGH01_00090300	PocGH01_00_v1_archived_contig_133	53263	54542	POWCR01_000134200	FLRJ01000431	16653	17778
OG6r20_152073	PocGH01_00091300	PocGH01_00_v1_archived_contig_133	92011	93247	POWCR01_000157200	FLRJ01000519	8180	9487
OG6_532653	PocGH01_00092200	PocGH01_00_v1_archived_contig_134	1474	2507	POWCR01_120005200	LT594516	11012	12047
OG6r20_197371	PocGH01_00093100	PocGH01_00_v1_archived_contig_136	9560	10897	POWCR01_000065800	FLRJ01000196	78875	80129
OG6r20_199303	PocGH01_00093400	PocGH01_00_v1_archived_contig_137	12990	14320	POWCR01_000154700	FLRJ01000505	14112	15370
OG6r20_199304	PocGH01_00093500	PocGH01_00_v1_archived_contig_138	232	1305	POWCR01_000180700	FLRJ01000621	398	1471
OG6r20_199305	PocGH01_00094400	PocGH01_00_v1_archived_contig_141	2236	3451	POWCR01_000009100	FLRJ01000173	224261	225559
OG6r20_199306	PocGH01_00094600	PocGH01_00_v1_archived_contig_141	13850	15181	POWCR01_000009300	FLRJ01000173	235868	237203
OG6r20_199307	PocGH01_00095400	PocGH01_00_v1_archived_contig_144	12140	13368	POWCR01_000185900	FLRJ01000647	28808	30034
OG6r20_199308	PocGH01_00095500	PocGH01_00_v1_archived_contig_144	17282	18428	POWCR01_000185800	FLRJ01000647	23521	24826
OG6r20_197022	PocGH01_00095900	PocGH01_00_v1_archived_contig_144	41079	42472	POWCR01_000185400	FLRJ01000647	6861	8253
OG6r20_199309	PocGH01_00096000	PocGH01_00_v1_archived_contig_144	47025	48304	POWCR01_000185300	FLRJ01000647	1619	2898
OG6r20_114128	PocGH01_00096300	PocGH01_00_v1_archived_contig_144	63304	64409	POWCR01_000143400	FLRJ01000471	11893	12998
OG6r20_199310	PocGH01_00096900	PocGH01_00_v1_archived_contig_144	93306	94562	POWCR01_000207900	FLRJ01000685	62655	63917
OG6r20_199311	PocGH01_00097100	PocGH01_00_v1_archived_contig_144	102683	103927	POWCR01_000054200	FLRJ01000142	2146	3391
OG6r20_199312	PocGH01_00097300	PocGH01_00_v1_archived_contig_144	113509	114770	POWCR01_000155000	FLRJ01000512	10400	11661
OG6r20_199313	PocGH01_00098600	PocGH01_00_v1_archived_contig_148	4257	5538	POWCR01_000160900	FLRJ01000536	13648	14937
OG6r20_199314	PocGH01_00098700	PocGH01_00_v1_archived_contig_148	9212	10378	POWCR01_000156400	FLRJ01000513	1289	2479
OG6r20_199316	PocGH01_00100500	PocGH01_00_v1_archived_contig_153	13473	14701	POWCR01_000018500	FLRJ01000027	15170	16387
OG6r20_199317	PocGH01_00100900	PocGH01_00_v1_archived_contig_155	1252	2262	POWCR01_000048400	FLRJ01000124	27769	28743
OG6r20_199318	PocGH01_00101200	PocGH01_00_v1_archived_contig_155	22125	23065	POWCR01_000048800	FLRJ01000124	48937	49600
OG6r20_199319	PocGH01_00101300	PocGH01_00_v1_archived_contig_155	36586	37535	POWCR01_000141600	FLRJ01000472	63146	64092
OG6r20_199320	PocGH01_00101600	PocGH01_00_v1_archived_contig_155	58334	59276	POWCR01_000141400	FLRJ01000472	48484	49387
OG6r20_199321	PocGH01_00101700	PocGH01_00_v1_archived_contig_155	65589	66516	POWCR01_000141300	FLRJ01000472	33908	34880
OG6r20_199322	PocGH01_00101800	PocGH01_00_v1_archived_contig_155	72692	73712	POWCR01_000140900	FLRJ01000472	5090	6098
OG6r20_199323	PocGH01_00102300	PocGH01_00_v1_archived_contig_155	108857	109778	POWCR01_000058900	FLRJ01000162	14949	16053
OG6_101037	PocGH01_00102600	PocGH01_00_v1_archived_contig_155	125624	126407	POWCR01_090005000	LT594513	665	1466
OG6r20_107432	PocGH01_00103900	PocGH01_00_v1_archived_contig_159	11861	13766	POWCR01_000099200	FLRJ01000299	858	2764
OG6r20_199326	PocGH01_00105800	PocGH01_00_v1_archived_contig_166	6821	8143	POWCR01_000200700	FLRJ01000672	23810	25132
OG6r20_199327	PocGH01_00106100	PocGH01_00_v1_archived_contig_166	28888	30168	POWCR01_000064800	FLRJ01000196	5506	6771
OG6r20_199329	PocGH01_00106400	PocGH01_00_v1_archived_contig_166	42304	43710	POWCR01_000223300	FLRJ01000719	24851	26257
OG6r20_167572	PocGH01_00106600	PocGH01_00_v1_archived_contig_166	53534	54852	POWCR01_000223500	FLRJ01000719	36082	37406
OG6r20_199330	PocGH01_00107000	PocGH01_00_v1_archived_contig_166	67622	68952	POWCR01_000223800	FLRJ01000719	50194	51521
OG6r20_199331	PocGH01_00107100	PocGH01_00_v1_archived_contig_166	71746	72845	POWCR01_000223900	FLRJ01000719	54290	55390
OG6r20_199332	PocGH01_00107200	PocGH01_00_v1_archived_contig_166	76460	77700	POWCR01_000224000	FLRJ01000719	59019	60259
OG6r20_104987	PocGH01_00107700	PocGH01_00_v1_archived_contig_166	93361	94478	POWCR01_000137900	FLRJ01000451	9384	10554
OG6r20_152081	PocGH01_00107900	PocGH01_00_v1_archived_contig_166	104302	106243	POWCR01_000224100	FLRJ01000719	64156	65741
OG6r20_199333	PocGH01_00108300	PocGH01_00_v1_archived_contig_167	713	2015	POWCR01_000170800	FLRJ01000589	8620	9844
OG6r20_199334	PocGH01_00108800	PocGH01_00_v1_archived_contig_168	12873	14027	POWCR01_000030500	FLRJ01000052	1678	2999
OG6_102988	PocGH01_00108900	PocGH01_00_v1_archived_contig_169	446	2012	POWCR01_000132300	FLRJ01000426	5106	6790
OG6_127564	PocGH01_00109100	PocGH01_00_v1_archived_contig_169	5573	8587	POWCR01_000132500	FLRJ01000426	10331	13384
OG6_195377	PocGH01_00109200	PocGH01_00_v1_archived_contig_169	11286	12572	POWCR01_000132600	FLRJ01000426	16161	17450
OG6r20_199335	PocGH01_00109400	PocGH01_00_v1_archived_contig_170	5339	5764	POWCR01_000179900	FLRJ01000624	46052	46480
OG6r20_199337	PocGH01_00110200	PocGH01_00_v1_archived_contig_173	7104	8390	POWCR01_000216300	FLRJ01000708	1903	3200
OG6r20_123455	PocGH01_00110600	PocGH01_00_v1_archived_contig_175	4609	5935	POWCR01_000228500	FLRJ01000730	13367	14692
OG6r20_199338	PocGH01_00111400	PocGH01_00_v1_archived_contig_177	28473	29823	POWCR01_000020000	FLRJ01000047	22781	24116
OG6r20_199339	PocGH01_00111900	PocGH01_00_v1_archived_contig_177	53865	55130	POWCR01_000102000	FLRJ01000319	27851	29115
OG6r20_117648	PocGH01_00112200	PocGH01_00_v1_archived_contig_177	65803	67099	POWCR01_000101900	FLRJ01000319	15842	17139
OG6r20_199340	PocGH01_00112300	PocGH01_00_v1_archived_contig_177	77660	78867	POWCR01_020018900	LT594506	635083	636362
OG6r20_199341	PocGH01_00112500	PocGH01_00_v1_archived_contig_177	84958	86266	POWCR01_020019100	LT594506	642435	643743
OG6r20_199342	PocGH01_00112700	PocGH01_00_v1_archived_contig_177	97907	99205	POWCR01_000069400	FLRJ01000211	10775	12074
OG6r20_104990	PocGH01_00113300	PocGH01_00_v1_archived_contig_178	10032	10940	POWCR01_000140700	FLRJ01000464	570	1421
OG6r20_199344	PocGH01_00114000	PocGH01_00_v1_archived_contig_182	2235	3542	POWCR01_000191500	FLRJ01000656	33148	34455
OG6r20_128068	PocGH01_00114100	PocGH01_00_v1_archived_contig_182	9732	10962	POWCR01_000205600	FLRJ01000680	1437	2400
OG6r20_117540	PocGH01_00114500	PocGH01_00_v1_archived_contig_184	10000	11230	POWCR01_000128400	FLRJ01000480	82050	83362
OG6r20_111577	PocGH01_00114600	PocGH01_00_v1_archived_contig_185	4753	5859	POWCR01_020018800	LT594506	625523	626628
OG6r20_123033	PocGH01_00114800	PocGH01_00_v1_archived_contig_186	486	1295	POWCR01_000058500	FLRJ01000160	44946	45754
OG6r20_111583	PocGH01_00114900	PocGH01_00_v1_archived_contig_186	6274	7424	POWCR01_000058400	FLRJ01000160	38782	39940
OG6r20_199345	PocGH01_00115300	PocGH01_00_v1_archived_contig_187	5046	6434	POWCR01_000101400	FLRJ01000312	18364	19716
OG6r20_117569	PocGH01_00115400	PocGH01_00_v1_archived_contig_187	11640	12958	POWCR01_000101300	FLRJ01000312	11855	13134
OG6r20_113953	PocGH01_00115600	PocGH01_00_v1_archived_contig_188	10692	11979	POWCR01_000079600	FLRJ01000238	684	1960
OG6r20_199346	PocGH01_00115700	PocGH01_00_v1_archived_contig_188	19527	21177	POWCR01_000079800	FLRJ01000238	9473	10753
OG6r20_199347	PocGH01_00116300	PocGH01_00_v1_archived_contig_188	50164	51350	POWCR01_000080000	FLRJ01000238	25624	26940
OG6r20_199348	PocGH01_00116700	PocGH01_00_v1_archived_contig_188	72174	73610	POWCR01_000080300	FLRJ01000238	47735	49171
OG6r20_199349	PocGH01_00116900	PocGH01_00_v1_archived_contig_188	85612	86876	POWCR01_000080600	FLRJ01000238	58592	59854
OG6r20_137634	PocGH01_00118100	PocGH01_00_v1_archived_contig_191	2461	5114	POWCR01_000228300	FLRJ01000730	2237	5030
OG6r20_199350	PocGH01_00120300	PocGH01_00_v1_archived_contig_199	21415	22588	POWCR01_080005300	LT594512	22873	24044
OG6r20_199351	PocGH01_00120400	PocGH01_00_v1_archived_contig_199	29280	30525	POWCR01_080005400	LT594512	30700	31948
OG6r20_199352	PocGH01_00120600	PocGH01_00_v1_archived_contig_199	39880	41145	POWCR01_080005600	LT594512	41323	42588
OG6r20_108570	PocGH01_00120700	PocGH01_00_v1_archived_contig_199	43036	44458	POWCR01_080005700	LT594512	44477	45899
OG6r20_132419	PocGH01_00121400	PocGH01_00_v1_archived_contig_199	83118	84461	POWCR01_080006000	LT594512	62689	63986
OG6r20_199353	PocGH01_00122000	PocGH01_00_v1_archived_contig_199	110484	111795	POWCR01_080006200	LT594512	73952	75230
OG6r20_199354	PocGH01_00122200	PocGH01_00_v1_archived_contig_200	1161	1370	POWCR01_000009500	FLRJ01000173	247911	248120
OG6r20_104251	PocGH01_00122400	PocGH01_00_v1_archived_contig_201	2933	4023	POWCR01_000039900	FLRJ01000094	2744	3838
OG6_533412	PocGH01_00122500	PocGH01_00_v1_archived_contig_201	9271	10168	POWCR01_000082200	FLRJ01000240	2047	2961
OG6r20_199355	PocGH01_00123000	PocGH01_00_v1_archived_contig_205	5044	6313	POWCR01_000190200	FLRJ01000652	50127	51395
OG6r20_199358	PocGH01_00124100	PocGH01_00_v1_archived_contig_209	10225	11245	POWCR01_000236200	FLRJ01000757	29345	30365
OG6r20_152085	PocGH01_00124300	PocGH01_00_v1_archived_contig_210	4047	5279	POWCR01_000027200	FLRJ01000045	43595	44830
OG6r20_199359	PocGH01_00124400	PocGH01_00_v1_archived_contig_210	8672	10016	POWCR01_000027100	FLRJ01000045	38858	40202
OG6r20_107490	PocGH01_00124900	PocGH01_00_v1_archived_contig_210	41223	42516	POWCR01_000026700	FLRJ01000045	6350	7655
OG6r20_109951	PocGH01_00125000	PocGH01_00_v1_archived_contig_210	46551	47654	POWCR01_000026600	FLRJ01000045	1241	2344
OG6r20_199360	PocGH01_00125100	PocGH01_00_v1_archived_contig_210	50991	52277	POWCR01_000021600	FLRJ01000047	124127	125416
OG6r20_199361	PocGH01_00125300	PocGH01_00_v1_archived_contig_210	66976	68939	POWCR01_000021400	FLRJ01000047	107765	109458
OG6r20_117642	PocGH01_00125400	PocGH01_00_v1_archived_contig_210	72540	74135	POWCR01_000021300	FLRJ01000047	102199	103773
OG6r20_199362	PocGH01_00125500	PocGH01_00_v1_archived_contig_210	76008	77280	POWCR01_000021200	FLRJ01000047	99044	100312
OG6r20_199363	PocGH01_00125800	PocGH01_00_v1_archived_contig_210	92503	93730	POWCR01_000021000	FLRJ01000047	85265	86491
OG6r20_199364	PocGH01_00125900	PocGH01_00_v1_archived_contig_210	98105	99411	POWCR01_000020900	FLRJ01000047	79598	80898
OG6r20_199365	PocGH01_00126600	PocGH01_00_v1_archived_contig_214	345	1652	POWCR01_000087100	FLRJ01000263	17294	18632
OG6r20_199366	PocGH01_00126700	PocGH01_00_v1_archived_contig_214	4004	5271	POWCR01_000087000	FLRJ01000263	13669	14936
OG6r20_199367	PocGH01_00127700	PocGH01_00_v1_archived_contig_219	8423	9539	POWCR01_000189400	FLRJ01000652	4024	5140
OG6r20_199368	PocGH01_00128000	PocGH01_00_v1_archived_contig_221	2342	3506	POWCR01_000105800	FLRJ01000338	72706	73857
OG6r20_199369	PocGH01_00128100	PocGH01_00_v1_archived_contig_221	7553	8739	POWCR01_000105900	FLRJ01000338	77900	79082
OG6r20_199370	PocGH01_00128200	PocGH01_00_v1_archived_contig_221	13675	15250	POWCR01_000106000	FLRJ01000338	84020	85602
OG6r20_199371	PocGH01_00128300	PocGH01_00_v1_archived_contig_221	23903	25500	POWCR01_060027000	LT594510	980742	982341
OG6r20_117354	PocGH01_00128700	PocGH01_00_v1_archived_contig_221	45609	46846	POWCR01_000155500	FLRJ01000512	41702	42872
OG6r20_199372	PocGH01_00128800	PocGH01_00_v1_archived_contig_221	56281	57381	POWCR01_060026500	LT594510	953639	954739
OG6r20_199373	PocGH01_00129100	PocGH01_00_v1_archived_contig_221	68685	69919	POWCR01_060026400	LT594510	941097	942340
OG6_160717	PocGH01_00129200	PocGH01_00_v1_archived_contig_221	73565	76752	POWCR01_060026300	LT594510	934269	937453
OG6r20_199374	PocGH01_00129800	PocGH01_00_v1_archived_contig_222	8074	9360	POWCR01_000198700	FLRJ01000666	13184	14470
OG6r20_199376	PocGH01_00131500	PocGH01_00_v1_archived_contig_232	1274	2395	POWCR01_000238100	FLRJ01000764	933	2154
OG6r20_199377	PocGH01_00131700	PocGH01_00_v1_archived_contig_232	10133	11408	POWCR01_000238300	FLRJ01000764	9724	10755
OG6r20_199378	PocGH01_00131800	PocGH01_00_v1_archived_contig_232	19341	20559	POWCR01_000152300	FLRJ01000492	8482	9700
OG6r20_199379	PocGH01_00132000	PocGH01_00_v1_archived_contig_232	37891	39167	POWCR01_000152400	FLRJ01000492	17737	18764
OG6r20_199380	PocGH01_00132300	PocGH01_00_v1_archived_contig_232	59947	61108	POWCR01_000096800	FLRJ01000287	13947	14462
OG6r20_132425	PocGH01_00132500	PocGH01_00_v1_archived_contig_232	69794	70762	POWCR01_000097000	FLRJ01000287	23152	24120
OG6r20_199381	PocGH01_00133000	PocGH01_00_v1_archived_contig_233	7115	8167	POWCR01_000170300	FLRJ01000586	594	2090
OG6r20_117650	PocGH01_00133400	PocGH01_00_v1_archived_contig_236	2873	4102	POWCR01_000083900	FLRJ01000246	25785	27010
OG6_104422	PocGH01_00134300	PocGH01_00_v1_archived_contig_241	443	8229	POWCR01_130028500	LT594517	1146752	1148049
OG6r20_199382	PocGH01_00134900	PocGH01_00_v1_archived_contig_243	16868	17870	POWCR01_000033900	FLRJ01000067	7909	8911
OG6r20_199383	PocGH01_00135000	PocGH01_00_v1_archived_contig_243	24874	26390	POWCR01_000033800	FLRJ01000067	2528	3831
OG6r20_199384	PocGH01_00135100	PocGH01_00_v1_archived_contig_243	27202	28497	POWCR01_000033700	FLRJ01000067	424	1718
OG6r20_199385	PocGH01_00135200	PocGH01_00_v1_archived_contig_243	36768	38048	POWCR01_000171400	FLRJ01000599	7848	9127
OG6r20_199386	PocGH01_00135500	PocGH01_00_v1_archived_contig_243	50931	52180	POWCR01_000171700	FLRJ01000599	21987	23236
OG6r20_199387	PocGH01_00135600	PocGH01_00_v1_archived_contig_243	56597	57879	POWCR01_000171800	FLRJ01000599	27687	28963
OG6r20_199388	PocGH01_00135700	PocGH01_00_v1_archived_contig_243	64904	66212	POWCR01_000171900	FLRJ01000599	36018	37330
OG6r20_199389	PocGH01_00135900	PocGH01_00_v1_archived_contig_243	77467	78743	POWCR01_000172200	FLRJ01000599	53344	54622
OG6r20_117651	PocGH01_00136400	PocGH01_00_v1_archived_contig_246	103	1069	POWCR01_000139700	FLRJ01000460	18513	19732
OG6r20_199390	PocGH01_00136800	PocGH01_00_v1_archived_contig_247	8328	9443	POWCR01_000208500	FLRJ01000688	8195	9469
OG6r20_199391	PocGH01_00137000	PocGH01_00_v1_archived_contig_248	5682	6915	POWCR01_000186200	FLRJ01000647	49443	50710
OG6r20_199392	PocGH01_00137200	PocGH01_00_v1_archived_contig_250	1616	3559	POWCR01_000165300	FLRJ01000563	13893	15625
OG6r20_199393	PocGH01_00137700	PocGH01_00_v1_archived_contig_252	8569	9353	POWCR01_000111200	FLRJ01000356	9288	11159
OG6r20_151512	PocGH01_00138900	PocGH01_00_v1_archived_contig_254	61002	62317	POWCR01_000123900	FLRJ01000402	10325	11637
OG6r20_199394	PocGH01_00139000	PocGH01_00_v1_archived_contig_254	69829	71103	POWCR01_000124000	FLRJ01000402	18037	19677
OG6r20_199395	PocGH01_00139200	PocGH01_00_v1_archived_contig_254	84801	86119	POWCR01_000229600	FLRJ01000733	41638	42956
OG6r20_199396	PocGH01_00139300	PocGH01_00_v1_archived_contig_254	90199	91255	POWCR01_000124900	FLRJ01000414	31307	32361
OG6r20_103714	PocGH01_00140300	PocGH01_00_v1_archived_contig_259	3235	4621	POWCR01_110049100	LT594515	1934730	1935905
OG6r20_199397	PocGH01_00140800	PocGH01_00_v1_archived_contig_262	7480	8706	POWCR01_000197700	FLRJ01000662	172482	173707
OG6r20_199398	PocGH01_00141200	PocGH01_00_v1_archived_contig_265	7425	8557	POWCR01_000128800	FLRJ01000480	113516	114657
OG6_219610	PocGH01_00141300	PocGH01_00_v1_archived_contig_265	12970	14301	POWCR01_000128900	FLRJ01000480	119056	120397
OG6r20_199399	PocGH01_00141600	PocGH01_00_v1_archived_contig_265	33042	34250	POWCR01_000129200	FLRJ01000480	138670	139879
OG6r20_199400	PocGH01_00141700	PocGH01_00_v1_archived_contig_265	36977	38239	POWCR01_000129300	FLRJ01000480	142605	143871
OG6r20_151513	PocGH01_00141900	PocGH01_00_v1_archived_contig_265	51248	52592	POWCR01_000134600	FLRJ01000432	10377	11722
OG6r20_133108	PocGH01_00142100	PocGH01_00_v1_archived_contig_265	60037	61472	POWCR01_000172000	FLRJ01000599	41232	42197
OG6r20_199401	PocGH01_00143900	PocGH01_00_v1_archived_contig_272	5366	6382	POWCR01_000048300	FLRJ01000124	20342	21286
OG6r20_199402	PocGH01_00144500	PocGH01_00_v1_archived_contig_276	2282	3583	POWCR01_000150700	FLRJ01000500	1107	2412
OG6r20_199403	PocGH01_00144600	PocGH01_00_v1_archived_contig_276	7403	8718	POWCR01_000150800	FLRJ01000500	6238	7526
OG6r20_199404	PocGH01_00144700	PocGH01_00_v1_archived_contig_276	12414	13749	POWCR01_000150900	FLRJ01000500	10546	11881
OG6r20_152099	PocGH01_00144900	PocGH01_00_v1_archived_contig_276	22668	23987	POWCR01_000129100	FLRJ01000480	132650	133964
OG6r20_152096	PocGH01_00145000	PocGH01_00_v1_archived_contig_276	28318	29663	POWCR01_000151000	FLRJ01000500	15717	17062
OG6r20_193987	PocGH01_00145300	PocGH01_00_v1_archived_contig_276	44920	45838	POWCR01_000151300	FLRJ01000500	32352	33269
OG6r20_199405	PocGH01_00145500	PocGH01_00_v1_archived_contig_276	53236	54200	POWCR01_000151800	FLRJ01000500	53674	54637
OG6r20_199406	PocGH01_00145700	PocGH01_00_v1_archived_contig_276	68535	69780	POWCR01_000152000	FLRJ01000500	68941	70190
OG6r20_199407	PocGH01_00145800	PocGH01_00_v1_archived_contig_276	72635	73836	POWCR01_000152100	FLRJ01000500	73049	74249
OG6r20_199408	PocGH01_00146700	PocGH01_00_v1_archived_contig_280	6758	8033	POWCR01_000008900	FLRJ01000173	211542	212815
OG6r20_199410	PocGH01_00149200	PocGH01_00_v1_archived_contig_287	66805	68096	POWCR01_000153300	FLRJ01000506	18002	19289
OG6r20_197057	PocGH01_00150000	PocGH01_00_v1_archived_contig_291	169	1059	POWCR01_000048200	FLRJ01000124	13049	13939
OG6r20_101050	PocGH01_00150900	PocGH01_00_v1_archived_contig_297	3315	4629	POWCR01_000079700	FLRJ01000238	4826	5560
OG6_533282	PocGH01_00151400	PocGH01_00_v1_archived_contig_298	25553	26526	POWCR01_000114000	FLRJ01000363	25058	26033
OG6r20_109965	PocGH01_00151600	PocGH01_00_v1_archived_contig_298	34638	35162	POWCR01_000139900	FLRJ01000462	7366	7741
OG6r20_114144	PocGH01_00152000	PocGH01_00_v1_archived_contig_298	55570	56495	POWCR01_000033100	FLRJ01000063	47697	48624
OG6r20_101139	PocGH01_00152100	PocGH01_00_v1_archived_contig_298	59715	60479	POWCR01_000033000	FLRJ01000063	43714	44483
OG6r20_199413	PocGH01_00152800	PocGH01_00_v1_archived_contig_301	505	1659	POWCR01_000102100	FLRJ01000320	864	2163
OG6r20_199414	PocGH01_00153000	PocGH01_00_v1_archived_contig_303	1956	3274	POWCR01_000234700	FLRJ01000749	3525	4842
